electricity_usage,car_km,flights_short,flights_long,diet_type,shopping_freq,water_usage,carbon_footprint
164,1769,1,0,1,18,106,953.634
391,1817,0,1,0,12,198,1799.4019999999998
124,24,1,0,1,8,438,490.822
136,842,1,0,2,10,284,778.076
100,790,0,0,1,4,186,341.674
498,737,1,0,0,12,316,779.404
136,56,0,0,0,9,278,210.822
240,179,0,0,1,17,410,410.29
331,231,0,0,1,14,370,428.54999999999995
235,1917,0,0,1,19,496,776.5640000000001
488,342,1,0,1,11,331,736.339
287,476,0,0,0,3,251,297.999
227,1822,0,0,1,4,281,602.269
300,575,0,0,0,7,68,361.612
226,454,0,0,0,4,65,276.305
356,1255,0,0,2,0,105,601.465
263,288,1,0,0,17,406,641.7139999999999
134,1236,0,0,1,18,163,584.947
293,257,1,0,1,18,117,705.513
290,529,0,0,1,9,127,418.743
203,686,0,0,1,8,79,403.17100000000005
122,928,1,0,2,0,56,687.344
364,228,0,0,2,19,445,592.485
389,1249,0,0,2,2,201,634.989
529,595,0,0,2,12,412,664.8879999999999
561,1826,0,0,0,5,71,701.4590000000001
483,434,0,0,2,5,480,543.98
359,881,0,0,0,17,79,547.691
513,1020,0,0,1,4,493,563.897
578,1781,0,0,0,16,216,810.904
457,401,0,0,0,2,197,343.913
174,621,0,0,2,4,459,441.41099999999994
454,1789,1,0,1,2,98,919.362
171,87,0,0,1,12,374,312.586
358,583,1,0,2,14,347,860.0830000000001
497,1916,0,0,0,16,311,804.739
287,1565,0,1,2,14,230,1875.61
560,1707,0,0,0,4,339,669.6510000000001
272,308,1,0,2,13,171,757.379
579,905,0,0,2,10,173,725.737
389,342,0,0,1,13,315,464.61499999999995
144,435,0,0,1,6,77,308.173
160,176,0,0,1,2,308,225.172
182,138,0,0,2,19,126,495.174
222,193,0,0,1,9,481,326.16900000000004
457,1209,0,0,1,10,416,637.484
115,1241,1,0,2,5,243,798.687
165,1187,0,0,1,4,431,450.579
523,1184,0,1,0,19,84,1797.2160000000001
244,942,0,0,1,12,485,515.245
474,524,0,0,0,11,163,465.347
261,1831,0,0,1,18,111,756.8190000000001
333,1624,0,0,2,18,101,845.569
479,1859,1,0,2,4,165,1064.465
243,1065,0,0,1,19,96,605.924
457,914,0,0,0,8,487,509.123
287,209,0,0,1,3,461,296.48900000000003
421,740,0,0,2,14,150,666.17
549,861,0,0,1,2,328,525.732
573,1298,1,0,2,6,156,1011.664
112,953,0,0,0,19,84,478.39599999999996
283,1302,0,0,0,19,408,622.932
210,1274,1,0,2,13,424,926.816
514,1333,0,0,0,13,337,665.513
389,1743,0,0,2,8,51,792.439
394,832,0,1,2,2,288,1654.4720000000002
550,139,0,1,2,8,417,1642.5529999999999
